"File","Kind","DefType","DefName","Field","Path","IsNumeric","Value"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Blindfold","wornGraphicPath","/Defs[1]/MooGirl.SlaveApparelDef[1]/apparel[1]/wornGraphicPath[1]","False","Things/Apparel/MooGirl_SlaveApparel/MooGirl_Slaveblindfold/MooGirl_Slaveblindfold"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Blindfold","li","/Defs[1]/MooGirl.SlaveApparelDef[1]/apparel[1]/layers[1]/li[1]","False","EyeCover"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Blindfold","layer","/Defs[1]/MooGirl.SlaveApparelDef[1]/apparel[1]/drawData[1]/defaultData[1]/layer[1]","True","60"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Blindfold","li","/Defs[1]/MooGirl.SlaveApparelDef[1]/apparel[1]/tags[1]/li[1]","False","MooGirl_Slave_Blinder"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Blindfold","equipped_hediff","/Defs[1]/MooGirl.SlaveApparelDef[1]/equipped_hediff[1]","False","MooGirl_Blindfold"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Blindfold","gives_bound_moodlet","/Defs[1]/MooGirl.SlaveApparelDef[1]/gives_bound_moodlet[1]","False","true"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Blindfold","blocks_hands","/Defs[1]/MooGirl.SlaveApparelDef[1]/blocks_hands[1]","False","false"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Blindfold","li","/Defs[1]/MooGirl.SlaveApparelDef[1]/HediffTargetBodyPartDefs[1]/li[1]","False","Eye"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Blindfold","li","/Defs[1]/MooGirl.SlaveApparelDef[1]/BoundBodyPartGroupDefs[1]/li[1]","False","Eyes"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl_SlaveApparel_Gag","Name:MooGirl_SlaveApparel_Gag","li","/Defs[1]/MooGirl_SlaveApparel_Gag[1]/apparel[1]/bodyPartGroups[1]/li[1]","False","Teeth"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl_SlaveApparel_Gag","Name:MooGirl_SlaveApparel_Gag","li","/Defs[1]/MooGirl_SlaveApparel_Gag[1]/apparel[1]/layers[1]/li[1]","False","Overhead"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl_SlaveApparel_Gag","Name:MooGirl_SlaveApparel_Gag","layer","/Defs[1]/MooGirl_SlaveApparel_Gag[1]/apparel[1]/drawData[1]/defaultData[1]/layer[1]","True","60"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl_SlaveApparel_Gag","Name:MooGirl_SlaveApparel_Gag","li","/Defs[1]/MooGirl_SlaveApparel_Gag[1]/apparel[1]/tags[1]/li[1]","False","MooGirl_Slave_Gags"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl_SlaveApparel_Gag","Name:MooGirl_SlaveApparel_Gag","equipped_hediff","/Defs[1]/MooGirl_SlaveApparel_Gag[1]/equipped_hediff[1]","False","MooGirl_Gagstick"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl_SlaveApparel_Gag","Name:MooGirl_SlaveApparel_Gag","gives_gagged_moodlet","/Defs[1]/MooGirl_SlaveApparel_Gag[1]/gives_gagged_moodlet[1]","False","true"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl_SlaveApparel_Gag","Name:MooGirl_SlaveApparel_Gag","blocks_oral","/Defs[1]/MooGirl_SlaveApparel_Gag[1]/blocks_oral[1]","False","true"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl_SlaveApparel_Gag","Name:MooGirl_SlaveApparel_Gag","li","/Defs[1]/MooGirl_SlaveApparel_Gag[1]/HediffTargetBodyPartDefs[1]/li[1]","False","Jaw"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl_SlaveApparel_Gag","Name:MooGirl_SlaveApparel_Gag","li","/Defs[1]/MooGirl_SlaveApparel_Gag[1]/BoundBodyPartGroupDefs[1]/li[1]","False","HeadAttackTool"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl_SlaveApparel_Gag","Name:MooGirl_SlaveApparel_Gag","li","/Defs[1]/MooGirl_SlaveApparel_Gag[1]/BoundBodyPartGroupDefs[1]/li[2]","False","Teeth"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl_SlaveApparel_Gag","Name:MooGirl_SlaveApparel_Gag","li","/Defs[1]/MooGirl_SlaveApparel_Gag[1]/BoundBodyPartGroupDefs[1]/li[3]","False","Beak"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl_SlaveApparel_Gag","Name:MooGirl_SlaveApparel_Gag","li","/Defs[1]/MooGirl_SlaveApparel_Gag[1]/BoundBodyPartGroupDefs[1]/li[4]","False","Mouth"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Gagstick","defName","/Defs[1]/MooGirl.SlaveApparelDef[2]/defName[1]","False","MooGirl_Gagstick"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Gagstick","label","/Defs[1]/MooGirl.SlaveApparelDef[2]/label[1]","False","雪牛娘 奴隶口棒"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Gagstick","description","/Defs[1]/MooGirl.SlaveApparelDef[2]/description[1]","False","一种用于限制雪牛娘发声的束具，能够有效阻止清晰的言语表达，只能发出含混的呜咽声。口棒配有专用锁具，必须使用[粗糙束具钥匙]才能解开。"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Gagstick","texPath","/Defs[1]/MooGirl.SlaveApparelDef[2]/graphicData[1]/texPath[1]","False","Things/Apparel/MooGirl_SlaveApparel/MooGirl_Slavegagstick/MooGirl_Slavegagstick"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Gagstick","MaxHitPoints","/Defs[1]/MooGirl.SlaveApparelDef[2]/statBases[1]/MaxHitPoints[1]","True","150"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Gagstick","Flammability","/Defs[1]/MooGirl.SlaveApparelDef[2]/statBases[1]/Flammability[1]","True","0.5"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Gagstick","DeteriorationRate","/Defs[1]/MooGirl.SlaveApparelDef[2]/statBases[1]/DeteriorationRate[1]","True","1.0"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Gagstick","Beauty","/Defs[1]/MooGirl.SlaveApparelDef[2]/statBases[1]/Beauty[1]","True","-6"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Gagstick","MarketValue","/Defs[1]/MooGirl.SlaveApparelDef[2]/statBases[1]/MarketValue[1]","True","450"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Gagstick","Mass","/Defs[1]/MooGirl.SlaveApparelDef[2]/statBases[1]/Mass[1]","True","1"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Gagstick","costStuffCount","/Defs[1]/MooGirl.SlaveApparelDef[2]/costStuffCount[1]","True","10"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Gagstick","li","/Defs[1]/MooGirl.SlaveApparelDef[2]/stuffCategories[1]/li[1]","False","Metallic"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Gagstick","li","/Defs[1]/MooGirl.SlaveApparelDef[2]/stuffCategories[1]/li[2]","False","Woody"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Gagstick","wornGraphicPath","/Defs[1]/MooGirl.SlaveApparelDef[2]/apparel[1]/wornGraphicPath[1]","False","Things/Apparel/MooGirl_SlaveApparel/MooGirl_Slavegagstick/MooGirl_Slavegagstick"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","defName","/Defs[1]/MooGirl.SlaveApparelDef[3]/defName[1]","False","MooGirl_Earplugs"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","label","/Defs[1]/MooGirl.SlaveApparelDef[3]/label[1]","False","雪牛娘 奴隶耳塞"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","description","/Defs[1]/MooGirl.SlaveApparelDef[3]/description[1]","False","一种完全封闭雪牛娘听觉的拘束用具，佩戴后几乎无法听到外界声音，令受害者陷入安静而隔绝的环境。耳塞配有专用锁具，必须使用[粗糙束具钥匙]才能解开。"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","texPath","/Defs[1]/MooGirl.SlaveApparelDef[3]/graphicData[1]/texPath[1]","False","Things/Apparel/MooGirl_SlaveApparel/MooGirl_Slaveearplugs/MooGirl_Slaveearplugs"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","MaxHitPoints","/Defs[1]/MooGirl.SlaveApparelDef[3]/statBases[1]/MaxHitPoints[1]","True","150"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","Flammability","/Defs[1]/MooGirl.SlaveApparelDef[3]/statBases[1]/Flammability[1]","True","0.5"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","DeteriorationRate","/Defs[1]/MooGirl.SlaveApparelDef[3]/statBases[1]/DeteriorationRate[1]","True","1.0"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","Beauty","/Defs[1]/MooGirl.SlaveApparelDef[3]/statBases[1]/Beauty[1]","True","-6"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","MarketValue","/Defs[1]/MooGirl.SlaveApparelDef[3]/statBases[1]/MarketValue[1]","True","450"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","Mass","/Defs[1]/MooGirl.SlaveApparelDef[3]/statBases[1]/Mass[1]","True","0.2"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","costStuffCount","/Defs[1]/MooGirl.SlaveApparelDef[3]/costStuffCount[1]","True","10"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","li","/Defs[1]/MooGirl.SlaveApparelDef[3]/stuffCategories[1]/li[1]","False","Fabric"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","li","/Defs[1]/MooGirl.SlaveApparelDef[3]/apparel[1]/bodyPartGroups[1]/li[1]","False","Ears"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","wornGraphicPath","/Defs[1]/MooGirl.SlaveApparelDef[3]/apparel[1]/wornGraphicPath[1]","False","Things/Apparel/MooGirl_SlaveApparel/MooGirl_Slaveearplugs/MooGirl_Slaveearplugs"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","li","/Defs[1]/MooGirl.SlaveApparelDef[3]/apparel[1]/layers[1]/li[1]","False","Overhead"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","li","/Defs[1]/MooGirl.SlaveApparelDef[3]/apparel[1]/tags[1]/li[1]","False","MooGirl_Slave_Earplugs"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","equipped_hediff","/Defs[1]/MooGirl.SlaveApparelDef[3]/equipped_hediff[1]","False","MooGirl_Earplugs"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","gives_gagged_moodlet","/Defs[1]/MooGirl.SlaveApparelDef[3]/gives_gagged_moodlet[1]","False","true"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","blocks_oral","/Defs[1]/MooGirl.SlaveApparelDef[3]/blocks_oral[1]","False","true"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","li","/Defs[1]/MooGirl.SlaveApparelDef[3]/HediffTargetBodyPartDefs[1]/li[1]","False","Ear"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","ElementText","MooGirl.SlaveApparelDef","MooGirl_Earplugs","li","/Defs[1]/MooGirl.SlaveApparelDef[3]/BoundBodyPartGroupDefs[1]/li[1]","False","Ears"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","Attribute","MooGirl_SlaveApparel_Head","Name:MooGirl_SlaveApparel_Head","@Name","/Defs[1]/MooGirl_SlaveApparel_Head[1]/@Name","False","MooGirl_SlaveApparel_Head"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","Attribute","MooGirl_SlaveApparel_Head","Name:MooGirl_SlaveApparel_Head","@ParentName","/Defs[1]/MooGirl_SlaveApparel_Head[1]/@ParentName","False","MooGirl_SlaveApparel_Base"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","Attribute","MooGirl_SlaveApparel_Head","Name:MooGirl_SlaveApparel_Head","@Abstract","/Defs[1]/MooGirl_SlaveApparel_Head[1]/@Abstract","False","True"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","Attribute","MooGirl.SlaveApparelDef","MooGirl_Blindfold","@ParentName","/Defs[1]/MooGirl.SlaveApparelDef[1]/@ParentName","False","MooGirl_SlaveApparel_Head"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","Attribute","MooGirl_SlaveApparel_Gag","Name:MooGirl_SlaveApparel_Gag","@Name","/Defs[1]/MooGirl_SlaveApparel_Gag[1]/@Name","False","MooGirl_SlaveApparel_Gag"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","Attribute","MooGirl_SlaveApparel_Gag","Name:MooGirl_SlaveApparel_Gag","@ParentName","/Defs[1]/MooGirl_SlaveApparel_Gag[1]/@ParentName","False","MooGirl_SlaveApparel_Head"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","Attribute","MooGirl_SlaveApparel_Gag","Name:MooGirl_SlaveApparel_Gag","@Abstract","/Defs[1]/MooGirl_SlaveApparel_Gag[1]/@Abstract","False","True"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","Attribute","MooGirl.SlaveApparelDef","MooGirl_Gagstick","@ParentName","/Defs[1]/MooGirl.SlaveApparelDef[2]/@ParentName","False","MooGirl_SlaveApparel_Gag"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Head.xml","Attribute","MooGirl.SlaveApparelDef","MooGirl_Earplugs","@ParentName","/Defs[1]/MooGirl.SlaveApparelDef[3]/@ParentName","False","MooGirl_SlaveApparel_Head"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","MooGirl_Base_SlaveApperalKey","Name:MooGirl_Base_SlaveApperalKey","thingClass","/Defs[1]/MooGirl_Base_SlaveApperalKey[1]/thingClass[1]","False","ThingWithComps"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","MooGirl_Base_SlaveApperalKey","Name:MooGirl_Base_SlaveApperalKey","category","/Defs[1]/MooGirl_Base_SlaveApperalKey[1]/category[1]","False","Item"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","MooGirl_Base_SlaveApperalKey","Name:MooGirl_Base_SlaveApperalKey","li","/Defs[1]/MooGirl_Base_SlaveApperalKey[1]/thingCategories[1]/li[1]","False","Manufactured"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","MooGirl_Base_SlaveApperalKey","Name:MooGirl_Base_SlaveApperalKey","onGroundRandomRotateAngle","/Defs[1]/MooGirl_Base_SlaveApperalKey[1]/graphicData[1]/onGroundRandomRotateAngle[1]","True","35"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","MooGirl_Base_SlaveApperalKey","Name:MooGirl_Base_SlaveApperalKey","graphicClass","/Defs[1]/MooGirl_Base_SlaveApperalKey[1]/graphicData[1]/graphicClass[1]","False","Graphic_Single"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","MooGirl_Base_SlaveApperalKey","Name:MooGirl_Base_SlaveApperalKey","useHitPoints","/Defs[1]/MooGirl_Base_SlaveApperalKey[1]/useHitPoints[1]","False","true"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","MooGirl_Base_SlaveApperalKey","Name:MooGirl_Base_SlaveApperalKey","selectable","/Defs[1]/MooGirl_Base_SlaveApperalKey[1]/selectable[1]","False","true"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","MooGirl_Base_SlaveApperalKey","Name:MooGirl_Base_SlaveApperalKey","altitudeLayer","/Defs[1]/MooGirl_Base_SlaveApperalKey[1]/altitudeLayer[1]","False","Item"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","MooGirl_Base_SlaveApperalKey","Name:MooGirl_Base_SlaveApperalKey","tickerType","/Defs[1]/MooGirl_Base_SlaveApperalKey[1]/tickerType[1]","False","Never"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","MooGirl_Base_SlaveApperalKey","Name:MooGirl_Base_SlaveApperalKey","alwaysHaulable","/Defs[1]/MooGirl_Base_SlaveApperalKey[1]/alwaysHaulable[1]","False","true"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","MooGirl_Base_SlaveApperalKey","Name:MooGirl_Base_SlaveApperalKey","li","/Defs[1]/MooGirl_Base_SlaveApperalKey[1]/tradeTags[1]/li[1]","False","Exotic"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","MooGirl_Base_SlaveApperalKey","Name:MooGirl_Base_SlaveApperalKey","tradeability","/Defs[1]/MooGirl_Base_SlaveApperalKey[1]/tradeability[1]","False","None"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","MooGirl_Base_SlaveApperalKey","Name:MooGirl_Base_SlaveApperalKey","generateCommonality","/Defs[1]/MooGirl_Base_SlaveApperalKey[1]/generateCommonality[1]","True","0.0"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","MooGirl_Base_SlaveApperalKey","Name:MooGirl_Base_SlaveApperalKey","compClass","/Defs[1]/MooGirl_Base_SlaveApperalKey[1]/comps[1]/li[3]/compClass[1]","False","MooGirl.CompStampedApparelKey"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","MooGirl_Base_SlaveApperalKey","Name:MooGirl_Base_SlaveApperalKey","useJob","/Defs[1]/MooGirl_Base_SlaveApperalKey[1]/comps[1]/li[3]/useJob[1]","False","UnlockSlaveApperal"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","MooGirl_Base_SlaveApperalKey","Name:MooGirl_Base_SlaveApperalKey","useLabel","/Defs[1]/MooGirl_Base_SlaveApperalKey[1]/comps[1]/li[3]/useLabel[1]","False","解锁束具"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","MooGirl_Base_SlaveApperalKey","Name:MooGirl_Base_SlaveApperalKey","compClass","/Defs[1]/MooGirl_Base_SlaveApperalKey[1]/comps[1]/li[4]/compClass[1]","False","MooGirl.CompUnlockBondageGear"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","MooGirl_Base_SlaveApperalKey","Name:MooGirl_Base_SlaveApperalKey","pathCost","/Defs[1]/MooGirl_Base_SlaveApperalKey[1]/pathCost[1]","True","1"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","ThingDef","MooGirl_SlaveApperalKey_Medieval","defName","/Defs[1]/ThingDef[1]/defName[1]","False","MooGirl_SlaveApperalKey_Medieval"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","ThingDef","MooGirl_SlaveApperalKey_Medieval","label","/Defs[1]/ThingDef[1]/label[1]","False","粗糙束具钥匙"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","ThingDef","MooGirl_SlaveApperalKey_Medieval","description","/Defs[1]/ThingDef[1]/description[1]","False","用于解锁雪牛娘束具的钥匙，加工较粗糙，只能用来解锁较低级的束具。"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","ThingDef","MooGirl_SlaveApperalKey_Medieval","MaxHitPoints","/Defs[1]/ThingDef[1]/statBases[1]/MaxHitPoints[1]","True","50"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","ThingDef","MooGirl_SlaveApperalKey_Medieval","Flammability","/Defs[1]/ThingDef[1]/statBases[1]/Flammability[1]","True","0.2"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","ThingDef","MooGirl_SlaveApperalKey_Medieval","DeteriorationRate","/Defs[1]/ThingDef[1]/statBases[1]/DeteriorationRate[1]","True","0.5"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","ThingDef","MooGirl_SlaveApperalKey_Medieval","Beauty","/Defs[1]/ThingDef[1]/statBases[1]/Beauty[1]","True","0"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","ThingDef","MooGirl_SlaveApperalKey_Medieval","MarketValue","/Defs[1]/ThingDef[1]/statBases[1]/MarketValue[1]","True","10"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","ThingDef","MooGirl_SlaveApperalKey_Medieval","Mass","/Defs[1]/ThingDef[1]/statBases[1]/Mass[1]","True","0.1"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","ThingDef","MooGirl_SlaveApperalKey_Medieval","texPath","/Defs[1]/ThingDef[1]/graphicData[1]/texPath[1]","False","Things/Item/Keys/SlaveApperalKey_Medieval"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","ThingDef","MooGirl_SlaveApperalKey_Medieval","techLevel","/Defs[1]/ThingDef[1]/techLevel[1]","False","Medieval"
"1.6\Defs\Apparel\Apparel_Bongdage\BongdageApparel_Key.xml","ElementText","ThingDef","MooGirl_SlaveApperalKey_Industrial","defName","/Defs[1]/ThingDef[2]/defName[1]","False","MooGirl_SlaveApperalKey_Industrial"
